unit_id,blood_type,collected_at,expires_at,status,hospital_request_id,handed_over_at,disposed_at,created_at
4116,B+,2016-08-01 21:51:00,2016-09-12 21:51:00,available,,,,2016-08-01 20:51:00
4117,O+,2024-06-13 16:50:00,2024-07-25 16:50:00,handed_over,1823.0,2024-06-19 16:50:00,,2024-06-13 16:50:00
4118,B+,2023-09-13 12:57:00,2023-10-25 12:57:00,handed_over,3688.0,2023-09-17 12:57:00,,2023-09-13 11:57:00
4119,A+,2019-12-06 21:20:00,2020-01-17 21:20:00,available,,,,2019-12-06 19:20:00
4120,AB-,2024-11-15 16:04:00,2024-12-27 16:04:00,available,,,,2024-11-15 16:04:00
4121,A-,2017-08-16 16:03:00,2017-09-27 16:03:00,disposed,,,2017-09-24 16:03:00,2017-08-16 15:03:00
4122,B+,2022-04-12 06:24:00,2022-05-24 06:24:00,available,,,,2022-04-12 04:24:00
4123,AB+,2021-03-07 07:39:00,2021-04-18 07:39:00,handed_over,8627.0,2021-03-10 07:39:00,,2021-03-07 07:39:00
4124,O+,2016-02-12 08:18:00,2016-03-25 08:18:00,handed_over,1498.0,2016-02-16 08:18:00,,2016-02-12 08:18:00
4125,O+,2016-06-27 08:22:00,2016-08-08 08:22:00,available,,,,2016-06-27 08:22:00
4126,AB+,2017-08-29 19:30:00,2017-10-10 19:30:00,available,,,,2017-08-29 17:30:00
4127,AB+,2016-01-17 15:38:00,2016-02-28 15:38:00,available,,,,2016-01-17 13:38:00
4128,O+,2023-11-13 21:34:00,2023-12-25 21:34:00,handed_over,5361.0,2023-11-14 21:34:00,,2023-11-13 20:34:00
4129,A-,2018-11-19 20:50:00,2018-12-31 20:50:00,handed_over,2204.0,2018-11-28 20:50:00,,2018-11-19 20:50:00
4130,A+,2017-09-07 04:25:00,2017-10-19 04:25:00,disposed,,,2017-10-18 04:25:00,2017-09-07 03:25:00
4131,A-,2023-05-05 05:33:00,2023-06-16 05:33:00,handed_over,1599.0,2023-05-07 05:33:00,,2023-05-05 04:33:00
4132,A+,2016-11-07 18:12:00,2016-12-19 18:12:00,disposed,,,2016-12-16 18:12:00,2016-11-07 17:12:00
4133,AB+,2025-04-13 05:37:00,2025-05-25 05:37:00,available,,,,2025-04-13 04:37:00
4134,AB+,2020-01-13 23:04:00,2020-02-24 23:04:00,handed_over,2212.0,2020-01-15 23:04:00,,2020-01-13 22:04:00
4135,B-,2024-12-18 10:23:00,2025-01-29 10:23:00,available,,,,2024-12-18 10:23:00
4136,A+,2017-04-06 12:29:00,2017-05-18 12:29:00,available,,,,2017-04-06 10:29:00
4137,AB-,2021-11-21 14:43:00,2022-01-02 14:43:00,handed_over,3815.0,2021-11-24 14:43:00,,2021-11-21 13:43:00
4138,B+,2017-04-13 22:04:00,2017-05-25 22:04:00,handed_over,9629.0,2017-04-14 22:04:00,,2017-04-13 20:04:00
4139,AB+,2018-05-19 01:39:00,2018-06-30 01:39:00,available,,,,2018-05-19 00:39:00
4140,B-,2023-10-23 21:48:00,2023-12-04 21:48:00,handed_over,9716.0,2023-10-26 21:48:00,,2023-10-23 21:48:00
4141,B+,2019-06-27 01:10:00,2019-08-08 01:10:00,handed_over,3071.0,2019-07-01 01:10:00,,2019-06-27 00:10:00
4142,A+,2021-05-09 10:08:00,2021-06-20 10:08:00,disposed,,,2021-06-19 10:08:00,2021-05-09 09:08:00
4143,A+,2017-03-29 23:33:00,2017-05-10 23:33:00,available,,,,2017-03-29 22:33:00
4144,O+,2018-04-05 14:36:00,2018-05-17 14:36:00,available,,,,2018-04-05 14:36:00
4145,O+,2023-12-21 11:44:00,2024-02-01 11:44:00,handed_over,8962.0,2023-12-30 11:44:00,,2023-12-21 10:44:00
4146,AB+,2020-04-16 16:03:00,2020-05-28 16:03:00,handed_over,1634.0,2020-04-21 16:03:00,,2020-04-16 16:03:00
4147,A+,2021-09-11 10:47:00,2021-10-23 10:47:00,handed_over,2408.0,2021-09-17 10:47:00,,2021-09-11 08:47:00
4148,B+,2016-04-16 08:33:00,2016-05-28 08:33:00,handed_over,6151.0,2016-04-17 08:33:00,,2016-04-16 06:33:00
4149,AB-,2022-12-09 18:29:00,2023-01-20 18:29:00,disposed,,,2023-01-17 18:29:00,2022-12-09 16:29:00
4150,O+,2019-10-25 19:38:00,2019-12-06 19:38:00,handed_over,1314.0,2019-10-28 19:38:00,,2019-10-25 19:38:00
4151,A+,2023-06-03 08:43:00,2023-07-15 08:43:00,handed_over,6035.0,2023-06-10 08:43:00,,2023-06-03 07:43:00
4152,A+,2019-11-05 02:22:00,2019-12-17 02:22:00,handed_over,5044.0,2019-11-12 02:22:00,,2019-11-05 00:22:00
4153,AB-,2020-03-05 15:38:00,2020-04-16 15:38:00,disposed,,,2020-04-16 15:38:00,2020-03-05 13:38:00
4154,B+,2023-08-06 04:56:00,2023-09-17 04:56:00,available,,,,2023-08-06 03:56:00
4155,A-,2019-05-23 06:27:00,2019-07-04 06:27:00,handed_over,7705.0,2019-05-24 06:27:00,,2019-05-23 04:27:00
4156,A+,2023-03-08 18:48:00,2023-04-19 18:48:00,handed_over,8207.0,2023-03-17 18:48:00,,2023-03-08 16:48:00
4157,B+,2019-10-23 20:23:00,2019-12-04 20:23:00,available,,,,2019-10-23 19:23:00
4158,O+,2024-06-24 18:56:00,2024-08-05 18:56:00,handed_over,6502.0,2024-06-25 18:56:00,,2024-06-24 18:56:00
4159,O-,2021-09-28 18:59:00,2021-11-09 18:59:00,available,,,,2021-09-28 18:59:00
4160,B-,2021-09-14 00:58:00,2021-10-26 00:58:00,available,,,,2021-09-13 22:58:00
4161,B+,2021-11-17 03:08:00,2021-12-29 03:08:00,disposed,,,2021-12-27 03:08:00,2021-11-17 01:08:00
4162,A+,2017-12-06 22:05:00,2018-01-17 22:05:00,available,,,,2017-12-06 22:05:00
4163,B+,2023-02-27 10:35:00,2023-04-10 10:35:00,handed_over,7962.0,2023-03-06 10:35:00,,2023-02-27 08:35:00
4164,B+,2018-10-18 13:20:00,2018-11-29 13:20:00,available,,,,2018-10-18 13:20:00
4165,AB+,2022-09-19 08:33:00,2022-10-31 08:33:00,handed_over,9355.0,2022-09-21 08:33:00,,2022-09-19 06:33:00
4166,B+,2017-11-29 00:35:00,2018-01-10 00:35:00,available,,,,2017-11-28 22:35:00
4167,A+,2016-04-17 04:40:00,2016-05-29 04:40:00,handed_over,6870.0,2016-04-26 04:40:00,,2016-04-17 04:40:00
4168,A+,2022-10-30 21:03:00,2022-12-11 21:03:00,disposed,,,2022-12-09 21:03:00,2022-10-30 20:03:00
4169,B+,2024-08-03 15:15:00,2024-09-14 15:15:00,available,,,,2024-08-03 13:15:00
4170,A+,2025-12-15 23:55:00,2026-01-26 23:55:00,available,,,,2025-12-15 21:55:00
4171,A+,2021-07-19 00:14:00,2021-08-30 00:14:00,handed_over,2997.0,2021-07-28 00:14:00,,2021-07-18 23:14:00
4172,O-,2021-01-29 23:03:00,2021-03-12 23:03:00,available,,,,2021-01-29 21:03:00
4173,B+,2017-03-22 17:16:00,2017-05-03 17:16:00,available,,,,2017-03-22 16:16:00
4174,B+,2021-02-05 17:44:00,2021-03-19 17:44:00,available,,,,2021-02-05 16:44:00
4175,O+,2020-05-06 19:09:00,2020-06-17 19:09:00,handed_over,4678.0,2020-05-15 19:09:00,,2020-05-06 19:09:00
4176,O-,2021-04-02 00:01:00,2021-05-14 00:01:00,disposed,,,2021-05-10 00:01:00,2021-04-01 23:01:00
4177,B-,2017-11-19 21:31:00,2017-12-31 21:31:00,handed_over,2640.0,2017-11-23 21:31:00,,2017-11-19 21:31:00
4178,O+,2022-01-19 16:11:00,2022-03-02 16:11:00,handed_over,3237.0,2022-01-25 16:11:00,,2022-01-19 16:11:00
4179,B+,2020-08-14 11:29:00,2020-09-25 11:29:00,available,,,,2020-08-14 11:29:00
4180,B+,2025-09-09 09:06:00,2025-10-21 09:06:00,disposed,,,2025-10-19 09:06:00,2025-09-09 07:06:00
4181,B+,2019-02-03 17:53:00,2019-03-17 17:53:00,available,,,,2019-02-03 15:53:00
4182,AB+,2022-08-02 06:59:00,2022-09-13 06:59:00,disposed,,,2022-09-13 06:59:00,2022-08-02 05:59:00
4183,AB+,2016-04-22 11:48:00,2016-06-03 11:48:00,available,,,,2016-04-22 11:48:00
4184,B+,2018-09-17 17:45:00,2018-10-29 17:45:00,disposed,,,2018-10-28 17:45:00,2018-09-17 15:45:00
4185,A+,2019-04-09 01:52:00,2019-05-21 01:52:00,handed_over,1797.0,2019-04-11 01:52:00,,2019-04-08 23:52:00
4186,AB+,2019-10-08 10:33:00,2019-11-19 10:33:00,available,,,,2019-10-08 09:33:00
4187,A+,2024-08-17 21:34:00,2024-09-28 21:34:00,disposed,,,2024-09-27 21:34:00,2024-08-17 19:34:00
4188,B-,2017-07-17 00:20:00,2017-08-28 00:20:00,available,,,,2017-07-16 22:20:00
4189,AB+,2023-11-27 18:25:00,2024-01-08 18:25:00,handed_over,6785.0,2023-11-30 18:25:00,,2023-11-27 16:25:00
4190,AB-,2022-03-22 04:29:00,2022-05-03 04:29:00,disposed,,,2022-05-01 04:29:00,2022-03-22 02:29:00
4191,O+,2016-04-04 00:10:00,2016-05-16 00:10:00,available,,,,2016-04-03 22:10:00
4192,O+,2018-08-06 08:04:00,2018-09-17 08:04:00,available,,,,2018-08-06 06:04:00
4193,B+,2016-03-06 12:17:00,2016-04-17 12:17:00,handed_over,7471.0,2016-03-12 12:17:00,,2016-03-06 11:17:00
4194,O+,2020-02-06 11:13:00,2020-03-19 11:13:00,handed_over,3204.0,2020-02-07 11:13:00,,2020-02-06 11:13:00
4195,AB+,2023-11-24 23:41:00,2024-01-05 23:41:00,disposed,,,2024-01-02 23:41:00,2023-11-24 21:41:00
4196,A+,2016-06-28 01:03:00,2016-08-09 01:03:00,handed_over,8813.0,2016-07-05 01:03:00,,2016-06-28 01:03:00
4197,A+,2025-11-04 10:03:00,2025-12-16 10:03:00,available,,,,2025-11-04 09:03:00
4198,A-,2025-04-23 09:26:00,2025-06-04 09:26:00,disposed,,,2025-06-02 09:26:00,2025-04-23 08:26:00
4199,B+,2020-03-21 14:41:00,2020-05-02 14:41:00,disposed,,,2020-05-01 14:41:00,2020-03-21 14:41:00
4200,AB+,2023-02-03 21:52:00,2023-03-17 21:52:00,available,,,,2023-02-03 21:52:00
4201,O+,2023-09-22 00:28:00,2023-11-03 00:28:00,available,,,,2023-09-21 23:28:00
4202,A+,2025-11-13 21:55:00,2025-12-25 21:55:00,handed_over,1919.0,2025-11-15 21:55:00,,2025-11-13 19:55:00
4203,A+,2019-06-21 20:35:00,2019-08-02 20:35:00,disposed,,,2019-07-29 20:35:00,2019-06-21 20:35:00
4204,O-,2025-12-17 21:45:00,2026-01-28 21:45:00,available,,,,2025-12-17 21:45:00
4205,A+,2020-04-06 19:59:00,2020-05-18 19:59:00,disposed,,,2020-05-17 19:59:00,2020-04-06 17:59:00
4206,B+,2016-04-13 10:46:00,2016-05-25 10:46:00,disposed,,,2016-05-22 10:46:00,2016-04-13 10:46:00
4207,B-,2020-08-21 18:39:00,2020-10-02 18:39:00,available,,,,2020-08-21 16:39:00
4208,B+,2021-10-25 17:21:00,2021-12-06 17:21:00,handed_over,7855.0,2021-11-02 17:21:00,,2021-10-25 16:21:00
4209,A+,2019-04-22 16:37:00,2019-06-03 16:37:00,available,,,,2019-04-22 16:37:00
4210,A+,2025-03-06 14:12:00,2025-04-17 14:12:00,available,,,,2025-03-06 12:12:00
4211,A+,2023-07-08 17:10:00,2023-08-19 17:10:00,handed_over,3174.0,2023-07-13 17:10:00,,2023-07-08 15:10:00
4212,B-,2018-02-19 00:49:00,2018-04-02 00:49:00,handed_over,8253.0,2018-02-26 00:49:00,,2018-02-18 23:49:00
4213,B+,2025-05-21 05:00:00,2025-07-02 05:00:00,handed_over,6513.0,2025-05-29 05:00:00,,2025-05-21 05:00:00
4214,A+,2021-01-04 03:31:00,2021-02-15 03:31:00,disposed,,,2021-02-12 03:31:00,2021-01-04 01:31:00
4215,AB+,2024-03-03 14:30:00,2024-04-14 14:30:00,available,,,,2024-03-03 14:30:00
4216,O+,2021-12-14 05:24:00,2022-01-25 05:24:00,handed_over,1100.0,2021-12-17 05:24:00,,2021-12-14 03:24:00
4217,A+,2024-05-14 19:17:00,2024-06-25 19:17:00,disposed,,,2024-06-21 19:17:00,2024-05-14 19:17:00
4218,B+,2022-01-06 03:08:00,2022-02-17 03:08:00,available,,,,2022-01-06 03:08:00
4219,AB+,2016-10-28 02:32:00,2016-12-09 02:32:00,handed_over,9756.0,2016-11-03 02:32:00,,2016-10-28 00:32:00
4220,A-,2023-09-13 10:00:00,2023-10-25 10:00:00,handed_over,6349.0,2023-09-22 10:00:00,,2023-09-13 08:00:00
4221,B+,2018-07-28 08:04:00,2018-09-08 08:04:00,disposed,,,2018-09-05 08:04:00,2018-07-28 08:04:00
4222,AB+,2023-12-04 17:08:00,2024-01-15 17:08:00,handed_over,4957.0,2023-12-08 17:08:00,,2023-12-04 17:08:00
4223,O+,2023-06-25 12:23:00,2023-08-06 12:23:00,handed_over,6568.0,2023-07-02 12:23:00,,2023-06-25 11:23:00
4224,O+,2022-12-15 09:41:00,2023-01-26 09:41:00,disposed,,,2023-01-24 09:41:00,2022-12-15 07:41:00
4225,B-,2025-07-09 06:59:00,2025-08-20 06:59:00,available,,,,2025-07-09 06:59:00
4226,O+,2019-01-14 04:51:00,2019-02-25 04:51:00,handed_over,3602.0,2019-01-15 04:51:00,,2019-01-14 04:51:00
4227,B+,2017-11-09 19:09:00,2017-12-21 19:09:00,handed_over,6291.0,2017-11-16 19:09:00,,2017-11-09 17:09:00
4228,AB+,2016-07-20 20:55:00,2016-08-31 20:55:00,available,,,,2016-07-20 20:55:00
4229,B+,2022-01-12 12:14:00,2022-02-23 12:14:00,handed_over,4300.0,2022-01-21 12:14:00,,2022-01-12 12:14:00
4230,A+,2020-09-19 05:51:00,2020-10-31 05:51:00,available,,,,2020-09-19 04:51:00
4231,AB-,2017-10-13 18:31:00,2017-11-24 18:31:00,disposed,,,2017-11-22 18:31:00,2017-10-13 17:31:00
4232,B-,2017-08-09 05:32:00,2017-09-20 05:32:00,disposed,,,2017-09-19 05:32:00,2017-08-09 03:32:00
4233,B+,2019-02-27 22:14:00,2019-04-10 22:14:00,available,,,,2019-02-27 20:14:00
4234,O+,2019-01-28 04:14:00,2019-03-11 04:14:00,available,,,,2019-01-28 02:14:00
4235,A+,2025-03-24 09:16:00,2025-05-05 09:16:00,handed_over,9814.0,2025-04-01 09:16:00,,2025-03-24 08:16:00
4236,B+,2019-10-09 19:23:00,2019-11-20 19:23:00,available,,,,2019-10-09 18:23:00
4237,A+,2022-07-05 19:29:00,2022-08-16 19:29:00,handed_over,7613.0,2022-07-09 19:29:00,,2022-07-05 18:29:00
4238,O+,2016-11-18 18:59:00,2016-12-30 18:59:00,available,,,,2016-11-18 18:59:00
4239,AB-,2022-03-26 02:39:00,2022-05-07 02:39:00,available,,,,2022-03-26 01:39:00
4240,B+,2024-06-03 11:13:00,2024-07-15 11:13:00,available,,,,2024-06-03 10:13:00
4241,AB+,2019-06-08 10:07:00,2019-07-20 10:07:00,available,,,,2019-06-08 08:07:00
4242,B+,2023-12-26 07:11:00,2024-02-06 07:11:00,handed_over,9807.0,2023-12-29 07:11:00,,2023-12-26 06:11:00
4243,O+,2019-07-18 18:47:00,2019-08-29 18:47:00,handed_over,7398.0,2019-07-25 18:47:00,,2019-07-18 17:47:00
4244,B+,2025-06-16 13:27:00,2025-07-28 13:27:00,handed_over,6256.0,2025-06-17 13:27:00,,2025-06-16 13:27:00
4245,B+,2020-03-22 07:06:00,2020-05-03 07:06:00,handed_over,4200.0,2020-03-30 07:06:00,,2020-03-22 06:06:00
4246,O+,2024-08-19 23:05:00,2024-09-30 23:05:00,handed_over,4228.0,2024-08-20 23:05:00,,2024-08-19 21:05:00
4247,A-,2020-09-17 18:03:00,2020-10-29 18:03:00,available,,,,2020-09-17 18:03:00
4248,A+,2022-11-03 16:53:00,2022-12-15 16:53:00,available,,,,2022-11-03 15:53:00
4249,B-,2022-10-18 14:57:00,2022-11-29 14:57:00,available,,,,2022-10-18 13:57:00
4250,O-,2025-06-23 11:50:00,2025-08-04 11:50:00,handed_over,4805.0,2025-06-30 11:50:00,,2025-06-23 10:50:00
4251,B+,2020-04-22 10:51:00,2020-06-03 10:51:00,handed_over,2656.0,2020-04-28 10:51:00,,2020-04-22 10:51:00
4252,A+,2016-12-14 19:09:00,2017-01-25 19:09:00,handed_over,4176.0,2016-12-22 19:09:00,,2016-12-14 19:09:00
4253,B+,2016-01-26 15:26:00,2016-03-08 15:26:00,handed_over,1760.0,2016-02-01 15:26:00,,2016-01-26 14:26:00
4254,B+,2017-01-04 13:35:00,2017-02-15 13:35:00,available,,,,2017-01-04 11:35:00
4255,A+,2019-04-25 11:51:00,2019-06-06 11:51:00,disposed,,,2019-06-06 11:51:00,2019-04-25 10:51:00
4256,AB+,2021-03-29 22:20:00,2021-05-10 22:20:00,disposed,,,2021-05-08 22:20:00,2021-03-29 22:20:00
4257,O-,2019-09-13 06:57:00,2019-10-25 06:57:00,available,,,,2019-09-13 06:57:00
4258,B+,2021-04-12 23:30:00,2021-05-24 23:30:00,handed_over,4014.0,2021-04-17 23:30:00,,2021-04-12 23:30:00
4259,B+,2018-11-14 16:41:00,2018-12-26 16:41:00,handed_over,3035.0,2018-11-23 16:41:00,,2018-11-14 14:41:00
4260,B+,2016-01-29 02:20:00,2016-03-11 02:20:00,handed_over,9063.0,2016-02-02 02:20:00,,2016-01-29 01:20:00
4261,A+,2022-06-18 07:13:00,2022-07-30 07:13:00,disposed,,,2022-07-28 07:13:00,2022-06-18 06:13:00
4262,O+,2023-09-10 06:15:00,2023-10-22 06:15:00,handed_over,1261.0,2023-09-17 06:15:00,,2023-09-10 06:15:00
4263,B+,2018-02-24 10:37:00,2018-04-07 10:37:00,handed_over,9632.0,2018-03-02 10:37:00,,2018-02-24 09:37:00
4264,B+,2025-11-12 20:45:00,2025-12-24 20:45:00,handed_over,2497.0,2025-11-18 20:45:00,,2025-11-12 18:45:00
4265,AB+,2024-01-11 12:03:00,2024-02-22 12:03:00,available,,,,2024-01-11 10:03:00
4266,B+,2025-09-20 19:10:00,2025-11-01 19:10:00,available,,,,2025-09-20 18:10:00
4267,AB+,2020-07-07 00:43:00,2020-08-18 00:43:00,available,,,,2020-07-06 23:43:00
4268,A+,2016-06-15 11:32:00,2016-07-27 11:32:00,available,,,,2016-06-15 10:32:00
4269,O+,2016-04-27 03:17:00,2016-06-08 03:17:00,disposed,,,2016-06-04 03:17:00,2016-04-27 02:17:00
4270,O+,2024-11-20 02:38:00,2025-01-01 02:38:00,handed_over,3585.0,2024-11-25 02:38:00,,2024-11-20 01:38:00
4271,AB+,2024-07-06 14:46:00,2024-08-17 14:46:00,disposed,,,2024-08-15 14:46:00,2024-07-06 13:46:00
4272,O-,2020-09-29 07:39:00,2020-11-10 07:39:00,disposed,,,2020-11-09 07:39:00,2020-09-29 07:39:00
4273,A+,2018-09-08 00:57:00,2018-10-20 00:57:00,disposed,,,2018-10-16 00:57:00,2018-09-08 00:57:00
4274,B+,2018-11-02 22:23:00,2018-12-14 22:23:00,available,,,,2018-11-02 22:23:00
4275,AB+,2017-08-19 12:42:00,2017-09-30 12:42:00,handed_over,4366.0,2017-08-21 12:42:00,,2017-08-19 10:42:00
4276,B-,2019-11-12 06:59:00,2019-12-24 06:59:00,available,,,,2019-11-12 04:59:00
4277,B+,2020-12-08 12:53:00,2021-01-19 12:53:00,disposed,,,2021-01-17 12:53:00,2020-12-08 10:53:00
4278,B+,2018-12-03 15:05:00,2019-01-14 15:05:00,disposed,,,2019-01-13 15:05:00,2018-12-03 13:05:00
4279,A+,2018-11-03 18:47:00,2018-12-15 18:47:00,available,,,,2018-11-03 18:47:00
4280,B+,2019-11-03 03:36:00,2019-12-15 03:36:00,available,,,,2019-11-03 02:36:00
4281,A+,2016-06-17 23:34:00,2016-07-29 23:34:00,handed_over,9600.0,2016-06-21 23:34:00,,2016-06-17 22:34:00
4282,O+,2016-09-02 09:16:00,2016-10-14 09:16:00,available,,,,2016-09-02 08:16:00
4283,A+,2022-04-09 09:29:00,2022-05-21 09:29:00,disposed,,,2022-05-17 09:29:00,2022-04-09 07:29:00
4284,A+,2025-03-25 22:06:00,2025-05-06 22:06:00,disposed,,,2025-05-06 22:06:00,2025-03-25 22:06:00
4285,B-,2017-06-13 18:14:00,2017-07-25 18:14:00,handed_over,2058.0,2017-06-14 18:14:00,,2017-06-13 17:14:00
4286,B-,2024-05-09 21:38:00,2024-06-20 21:38:00,handed_over,9402.0,2024-05-18 21:38:00,,2024-05-09 19:38:00
4287,O+,2025-12-04 23:53:00,2026-01-15 23:53:00,handed_over,6083.0,2025-12-13 23:53:00,,2025-12-04 21:53:00
4288,B-,2019-11-04 19:31:00,2019-12-16 19:31:00,available,,,,2019-11-04 17:31:00
4289,B+,2025-06-14 09:24:00,2025-07-26 09:24:00,disposed,,,2025-07-25 09:24:00,2025-06-14 08:24:00
4290,O+,2017-08-21 04:49:00,2017-10-02 04:49:00,disposed,,,2017-09-30 04:49:00,2017-08-21 04:49:00
4291,B+,2018-03-19 15:38:00,2018-04-30 15:38:00,available,,,,2018-03-19 14:38:00
4292,A+,2025-04-07 09:36:00,2025-05-19 09:36:00,available,,,,2025-04-07 09:36:00
4293,B-,2018-06-21 04:14:00,2018-08-02 04:14:00,available,,,,2018-06-21 04:14:00
4294,O+,2021-09-29 09:07:00,2021-11-10 09:07:00,disposed,,,2021-11-06 09:07:00,2021-09-29 08:07:00
4295,B+,2023-07-06 08:10:00,2023-08-17 08:10:00,available,,,,2023-07-06 07:10:00
4296,A-,2017-05-22 21:33:00,2017-07-03 21:33:00,handed_over,7378.0,2017-05-30 21:33:00,,2017-05-22 19:33:00
4297,A+,2023-12-24 12:10:00,2024-02-04 12:10:00,available,,,,2023-12-24 10:10:00
4298,A+,2018-08-13 09:58:00,2018-09-24 09:58:00,disposed,,,2018-09-24 09:58:00,2018-08-13 08:58:00
4299,B+,2017-11-08 00:45:00,2017-12-20 00:45:00,handed_over,3427.0,2017-11-12 00:45:00,,2017-11-07 23:45:00
4300,B-,2025-01-26 23:42:00,2025-03-09 23:42:00,available,,,,2025-01-26 23:42:00
4301,A+,2025-09-29 21:02:00,2025-11-10 21:02:00,available,,,,2025-09-29 21:02:00
4302,O+,2024-01-24 15:37:00,2024-03-06 15:37:00,available,,,,2024-01-24 13:37:00
4303,O+,2023-08-16 13:41:00,2023-09-27 13:41:00,handed_over,5581.0,2023-08-21 13:41:00,,2023-08-16 13:41:00
4304,B-,2023-05-17 08:38:00,2023-06-28 08:38:00,handed_over,2388.0,2023-05-18 08:38:00,,2023-05-17 07:38:00
4305,O+,2019-12-03 01:10:00,2020-01-14 01:10:00,available,,,,2019-12-03 01:10:00
4306,A+,2024-05-02 08:06:00,2024-06-13 08:06:00,handed_over,9579.0,2024-05-06 08:06:00,,2024-05-02 08:06:00
4307,B+,2024-07-25 13:58:00,2024-09-05 13:58:00,available,,,,2024-07-25 13:58:00
4308,AB+,2016-08-27 21:47:00,2016-10-08 21:47:00,disposed,,,2016-10-07 21:47:00,2016-08-27 20:47:00
4309,O+,2024-07-31 06:09:00,2024-09-11 06:09:00,available,,,,2024-07-31 04:09:00
4310,O+,2017-03-29 16:00:00,2017-05-10 16:00:00,disposed,,,2017-05-10 16:00:00,2017-03-29 16:00:00
4311,A-,2019-06-03 13:35:00,2019-07-15 13:35:00,handed_over,7114.0,2019-06-07 13:35:00,,2019-06-03 12:35:00
4312,O+,2021-09-05 08:54:00,2021-10-17 08:54:00,handed_over,4933.0,2021-09-10 08:54:00,,2021-09-05 08:54:00
4313,A+,2017-12-10 16:52:00,2018-01-21 16:52:00,available,,,,2017-12-10 16:52:00
4314,O+,2016-04-16 03:20:00,2016-05-28 03:20:00,available,,,,2016-04-16 02:20:00
4315,O-,2016-06-03 08:27:00,2016-07-15 08:27:00,handed_over,4161.0,2016-06-05 08:27:00,,2016-06-03 08:27:00
4316,A+,2016-09-28 02:35:00,2016-11-09 02:35:00,handed_over,8983.0,2016-09-30 02:35:00,,2016-09-28 01:35:00
4317,AB-,2019-04-22 02:44:00,2019-06-03 02:44:00,available,,,,2019-04-22 00:44:00
4318,A+,2021-04-22 20:57:00,2021-06-03 20:57:00,disposed,,,2021-06-02 20:57:00,2021-04-22 20:57:00
4319,B+,2019-12-11 22:54:00,2020-01-22 22:54:00,handed_over,2101.0,2019-12-13 22:54:00,,2019-12-11 21:54:00
4320,B+,2025-12-25 05:31:00,2026-02-05 05:31:00,available,,,,2025-12-25 05:31:00
4321,B-,2016-05-29 02:34:00,2016-07-10 02:34:00,handed_over,7355.0,2016-06-06 02:34:00,,2016-05-29 02:34:00
4322,O+,2020-06-03 09:58:00,2020-07-15 09:58:00,disposed,,,2020-07-13 09:58:00,2020-06-03 09:58:00
4323,AB+,2022-01-09 16:38:00,2022-02-20 16:38:00,available,,,,2022-01-09 15:38:00
4324,B+,2018-04-24 10:09:00,2018-06-05 10:09:00,handed_over,9707.0,2018-04-26 10:09:00,,2018-04-24 09:09:00
4325,O+,2025-07-26 23:37:00,2025-09-06 23:37:00,handed_over,9043.0,2025-08-01 23:37:00,,2025-07-26 22:37:00
4326,O-,2024-04-28 16:56:00,2024-06-09 16:56:00,disposed,,,2024-06-08 16:56:00,2024-04-28 14:56:00
4327,A+,2021-01-09 03:34:00,2021-02-20 03:34:00,available,,,,2021-01-09 03:34:00
4328,O-,2020-05-24 15:44:00,2020-07-05 15:44:00,disposed,,,2020-07-03 15:44:00,2020-05-24 14:44:00
4329,A+,2018-09-14 08:31:00,2018-10-26 08:31:00,available,,,,2018-09-14 08:31:00
4330,O+,2016-06-02 10:51:00,2016-07-14 10:51:00,handed_over,4422.0,2016-06-04 10:51:00,,2016-06-02 10:51:00
4331,A-,2025-07-12 20:44:00,2025-08-23 20:44:00,available,,,,2025-07-12 20:44:00
4332,A+,2025-10-14 18:02:00,2025-11-25 18:02:00,available,,,,2025-10-14 17:02:00
4333,B+,2016-11-27 18:39:00,2017-01-08 18:39:00,handed_over,6748.0,2016-12-05 18:39:00,,2016-11-27 16:39:00
4334,AB+,2017-03-05 21:40:00,2017-04-16 21:40:00,handed_over,7763.0,2017-03-06 21:40:00,,2017-03-05 19:40:00
4335,B+,2020-02-05 23:16:00,2020-03-18 23:16:00,available,,,,2020-02-05 21:16:00
4336,A+,2020-04-22 03:35:00,2020-06-03 03:35:00,available,,,,2020-04-22 01:35:00
4337,B-,2017-04-11 11:56:00,2017-05-23 11:56:00,available,,,,2017-04-11 10:56:00
4338,O+,2025-04-16 16:29:00,2025-05-28 16:29:00,available,,,,2025-04-16 14:29:00
4339,B+,2020-02-27 09:34:00,2020-04-09 09:34:00,available,,,,2020-02-27 07:34:00
4340,A+,2023-11-16 19:35:00,2023-12-28 19:35:00,available,,,,2023-11-16 18:35:00
4341,B+,2018-12-13 00:00:00,2019-01-24 00:00:00,available,,,,2018-12-12 23:00:00
4342,A+,2024-04-13 03:54:00,2024-05-25 03:54:00,handed_over,5305.0,2024-04-15 03:54:00,,2024-04-13 03:54:00
4343,O+,2025-04-04 14:26:00,2025-05-16 14:26:00,disposed,,,2025-05-15 14:26:00,2025-04-04 14:26:00
4344,O+,2024-08-26 22:27:00,2024-10-07 22:27:00,available,,,,2024-08-26 20:27:00
4345,B-,2017-05-15 21:41:00,2017-06-26 21:41:00,available,,,,2017-05-15 21:41:00
4346,B+,2025-05-01 21:43:00,2025-06-12 21:43:00,handed_over,3876.0,2025-05-06 21:43:00,,2025-05-01 20:43:00
